,image,subject,scanner,type,view
172,freesurfer/s11-bas-si-avanto-8-mprage-20140518/s11-bas-si-avanto-8-mprage-20140518_x.png,s11,bas-avanto-mprage,freesurfer,Sagittal
173,freesurfer/s11-bas-si-avanto-8-mprage-20140518/s11-bas-si-avanto-8-mprage-20140518_y.png,s11,bas-avanto-mprage,freesurfer,Coronal
174,freesurfer/s02-bas-si-skyra-16-mprage-20140518/s02-bas-si-skyra-16-mprage-20140518_z.png,s02,bas-skyra-mprage,freesurfer,Axial
175,freesurfer/s02-bas-si-skyra-16-mprage-20140518/s02-bas-si-skyra-16-mprage-20140518_y.png,s02,bas-skyra-mprage,freesurfer,Coronal
176,freesurfer/s02-bas-si-skyra-16-mprage-20140518/s02-bas-si-skyra-16-mprage-20140518_x.png,s02,bas-skyra-mprage,freesurfer,Sagittal
177,freesurfer/s11-ber-si-triotim-5-mprage-20140520/s11-ber-si-triotim-5-mprage-20140520_y.png,s11,ber-triotim-mprage,freesurfer,Coronal
178,freesurfer/s11-ber-si-triotim-5-mprage-20140520/s11-ber-si-triotim-5-mprage-20140520_x.png,s11,ber-triotim-mprage,freesurfer,Sagittal
179,freesurfer/s11-ber-si-triotim-5-mprage-20140520/s11-ber-si-triotim-5-mprage-20140520_z.png,s11,ber-triotim-mprage,freesurfer,Axial
180,freesurfer/s01-bas-si-prisma-7-mprage-20140518/s01-bas-si-prisma-7-mprage-20140518_y.png,s01,bas-prisma-mprage,freesurfer,Coronal
181,freesurfer/s01-bas-si-prisma-7-mprage-20140518/s01-bas-si-prisma-7-mprage-20140518_x.png,s01,bas-prisma-mprage,freesurfer,Sagittal
182,freesurfer/s01-bas-si-prisma-7-mprage-20140518/s01-bas-si-prisma-7-mprage-20140518_z.png,s01,bas-prisma-mprage,freesurfer,Axial
183,freesurfer/s05-mil-ph-intera-901-sense-20140514/s05-mil-ph-intera-901-sense-20140514_x.png,s05,mil-intera-sense,freesurfer,Sagittal
184,freesurfer/s05-mil-ph-intera-901-sense-20140514/s05-mil-ph-intera-901-sense-20140514_y.png,s05,mil-intera-sense,freesurfer,Coronal
185,freesurfer/s05-mil-ph-intera-901-sense-20140514/s05-mil-ph-intera-901-sense-20140514_z.png,s05,mil-intera-sense,freesurfer,Axial
186,freesurfer/s06-ber-si-triotim-5-mprage-20140520/s06-ber-si-triotim-5-mprage-20140520_y.png,s06,ber-triotim-mprage,freesurfer,Coronal
187,freesurfer/s06-ber-si-triotim-5-mprage-20140520/s06-ber-si-triotim-5-mprage-20140520_x.png,s06,ber-triotim-mprage,freesurfer,Sagittal
188,freesurfer/s06-ber-si-triotim-5-mprage-20140520/s06-ber-si-triotim-5-mprage-20140520_z.png,s06,ber-triotim-mprage,freesurfer,Axial
189,freesurfer/s01-bas-si-skyra-6-mprage-20140518/s01-bas-si-skyra-6-mprage-20140518_x.png,s01,bas-skyra-mprage,freesurfer,Sagittal
190,freesurfer/s01-bas-si-skyra-6-mprage-20140518/s01-bas-si-skyra-6-mprage-20140518_y.png,s01,bas-skyra-mprage,freesurfer,Coronal
191,freesurfer/s01-bas-si-skyra-6-mprage-20140518/s01-bas-si-skyra-6-mprage-20140518_z.png,s01,bas-skyra-mprage,freesurfer,Axial
192,freesurfer/s00-bas-si-avanto-11-t1se-20140518/s00-bas-si-avanto-11-t1se-20140518_z.png,s00,bas-avanto-t1se,freesurfer,Axial
193,freesurfer/s00-bas-si-avanto-11-t1se-20140518/s00-bas-si-avanto-11-t1se-20140518_x.png,s00,bas-avanto-t1se,freesurfer,Sagittal
194,freesurfer/s00-bas-si-avanto-11-t1se-20140518/s00-bas-si-avanto-11-t1se-20140518_y.png,s00,bas-avanto-t1se,freesurfer,Coronal
195,freesurfer/s10-bas-si-skyra-6-mprage-20140518/s10-bas-si-skyra-6-mprage-20140518_x.png,s10,bas-skyra-mprage,freesurfer,Sagittal
196,freesurfer/s10-bas-si-skyra-6-mprage-20140518/s10-bas-si-skyra-6-mprage-20140518_y.png,s10,bas-skyra-mprage,freesurfer,Coronal
197,freesurfer/s10-bas-si-skyra-6-mprage-20140518/s10-bas-si-skyra-6-mprage-20140518_z.png,s10,bas-skyra-mprage,freesurfer,Axial
198,freesurfer/s01-ams-ge-discovery-3-fspgr-20140519/s01-ams-ge-discovery-3-fspgr-20140519_x.png,s01,ams-discovery-fspgr,freesurfer,Sagittal
199,freesurfer/s01-ams-ge-discovery-3-fspgr-20140519/s01-ams-ge-discovery-3-fspgr-20140519_y.png,s01,ams-discovery-fspgr,freesurfer,Coronal
200,freesurfer/s01-ams-ge-discovery-3-fspgr-20140519/s01-ams-ge-discovery-3-fspgr-20140519_z.png,s01,ams-discovery-fspgr,freesurfer,Axial
201,freesurfer/s10-osl-ge-signa-3-fspgr-20140522/s10-osl-ge-signa-3-fspgr-20140522_z.png,s10,osl-signa-fspgr,freesurfer,Axial
202,freesurfer/s10-osl-ge-signa-3-fspgr-20140522/s10-osl-ge-signa-3-fspgr-20140522_y.png,s10,osl-signa-fspgr,freesurfer,Coronal
203,freesurfer/s10-osl-ge-signa-3-fspgr-20140522/s10-osl-ge-signa-3-fspgr-20140522_x.png,s10,osl-signa-fspgr,freesurfer,Sagittal
204,freesurfer/s05-bas-si-prisma-7-mprage-20140518/s05-bas-si-prisma-7-mprage-20140518_y.png,s05,bas-prisma-mprage,freesurfer,Coronal
205,freesurfer/s05-bas-si-prisma-7-mprage-20140518/s05-bas-si-prisma-7-mprage-20140518_x.png,s05,bas-prisma-mprage,freesurfer,Sagittal
206,freesurfer/s05-bas-si-prisma-7-mprage-20140518/s05-bas-si-prisma-7-mprage-20140518_z.png,s05,bas-prisma-mprage,freesurfer,Axial
207,freesurfer/s08-bas-si-prisma-2-mprage-20140518/s08-bas-si-prisma-2-mprage-20140518_z.png,s08,bas-prisma-mprage,freesurfer,Axial
208,freesurfer/s08-bas-si-prisma-2-mprage-20140518/s08-bas-si-prisma-2-mprage-20140518_y.png,s08,bas-prisma-mprage,freesurfer,Coronal
209,freesurfer/s08-bas-si-prisma-2-mprage-20140518/s08-bas-si-prisma-2-mprage-20140518_x.png,s08,bas-prisma-mprage,freesurfer,Sagittal
210,freesurfer/s09-mil-ph-intera-1001-mprage-20140514/s09-mil-ph-intera-1001-mprage-20140514_y.png,s09,mil-intera-mprage,freesurfer,Coronal
211,freesurfer/s09-mil-ph-intera-1001-mprage-20140514/s09-mil-ph-intera-1001-mprage-20140514_x.png,s09,mil-intera-mprage,freesurfer,Sagittal
212,freesurfer/s09-mil-ph-intera-1001-mprage-20140514/s09-mil-ph-intera-1001-mprage-20140514_z.png,s09,mil-intera-mprage,freesurfer,Axial
213,freesurfer/s05-ber-si-sonata-5-mprage-20140520/s05-ber-si-sonata-5-mprage-20140520_x.png,s05,ber-sonata-mprage,freesurfer,Sagittal
214,freesurfer/s05-ber-si-sonata-5-mprage-20140520/s05-ber-si-sonata-5-mprage-20140520_y.png,s05,ber-sonata-mprage,freesurfer,Coronal
215,freesurfer/s05-ber-si-sonata-5-mprage-20140520/s05-ber-si-sonata-5-mprage-20140520_z.png,s05,ber-sonata-mprage,freesurfer,Axial
216,freesurfer/s04-ber-si-triotim-5-mprage_r01-20140520/s04-ber-si-triotim-5-mprage_r01-20140520_z.png,s04,ber-triotim-mprage,freesurfer,Axial
217,freesurfer/s04-ber-si-triotim-5-mprage_r01-20140520/s04-ber-si-triotim-5-mprage_r01-20140520_x.png,s04,ber-triotim-mprage,freesurfer,Sagittal
218,freesurfer/s04-ber-si-triotim-5-mprage_r01-20140520/s04-ber-si-triotim-5-mprage_r01-20140520_y.png,s04,ber-triotim-mprage,freesurfer,Coronal
219,freesurfer/s01-bas-si-skyra-10-t1se-20140518/s01-bas-si-skyra-10-t1se-20140518_z.png,s01,bas-skyra-t1se,freesurfer,Axial
220,freesurfer/s01-bas-si-skyra-10-t1se-20140518/s01-bas-si-skyra-10-t1se-20140518_y.png,s01,bas-skyra-t1se,freesurfer,Coronal
221,freesurfer/s01-bas-si-skyra-10-t1se-20140518/s01-bas-si-skyra-10-t1se-20140518_x.png,s01,bas-skyra-t1se,freesurfer,Sagittal
222,freesurfer/s00-sf-si-skyra-21-mprage-20140326/s00-sf-si-skyra-21-mprage-20140326_z.png,s00,sf-skyra-mprage,freesurfer,Axial
223,freesurfer/s00-sf-si-skyra-21-mprage-20140326/s00-sf-si-skyra-21-mprage-20140326_x.png,s00,sf-skyra-mprage,freesurfer,Sagittal
224,freesurfer/s00-sf-si-skyra-21-mprage-20140326/s00-sf-si-skyra-21-mprage-20140326_y.png,s00,sf-skyra-mprage,freesurfer,Coronal
225,freesurfer/s11-osl-ge-signa-3-fspgr-20140521/s11-osl-ge-signa-3-fspgr-20140521_y.png,s11,osl-signa-fspgr,freesurfer,Coronal
226,freesurfer/s11-osl-ge-signa-3-fspgr-20140521/s11-osl-ge-signa-3-fspgr-20140521_x.png,s11,osl-signa-fspgr,freesurfer,Sagittal
227,freesurfer/s11-osl-ge-signa-3-fspgr-20140521/s11-osl-ge-signa-3-fspgr-20140521_z.png,s11,osl-signa-fspgr,freesurfer,Axial
228,freesurfer/s06-bas-si-skyra-16-mprage-20140518/s06-bas-si-skyra-16-mprage-20140518_z.png,s06,bas-skyra-mprage,freesurfer,Axial
229,freesurfer/s06-bas-si-skyra-16-mprage-20140518/s06-bas-si-skyra-16-mprage-20140518_y.png,s06,bas-skyra-mprage,freesurfer,Coronal
230,freesurfer/s06-bas-si-skyra-16-mprage-20140518/s06-bas-si-skyra-16-mprage-20140518_x.png,s06,bas-skyra-mprage,freesurfer,Sagittal
231,freesurfer/s10-bas-si-prisma-7-mprage-20140518/s10-bas-si-prisma-7-mprage-20140518_x.png,s10,bas-prisma-mprage,freesurfer,Sagittal
232,freesurfer/s10-bas-si-prisma-7-mprage-20140518/s10-bas-si-prisma-7-mprage-20140518_y.png,s10,bas-prisma-mprage,freesurfer,Coronal
233,freesurfer/s10-bas-si-prisma-7-mprage-20140518/s10-bas-si-prisma-7-mprage-20140518_z.png,s10,bas-prisma-mprage,freesurfer,Axial
234,freesurfer/s02-ams-ge-discovery-3-fspgr-20140519/s02-ams-ge-discovery-3-fspgr-20140519_z.png,s02,ams-discovery-fspgr,freesurfer,Axial
235,freesurfer/s02-ams-ge-discovery-3-fspgr-20140519/s02-ams-ge-discovery-3-fspgr-20140519_x.png,s02,ams-discovery-fspgr,freesurfer,Sagittal
236,freesurfer/s02-ams-ge-discovery-3-fspgr-20140519/s02-ams-ge-discovery-3-fspgr-20140519_y.png,s02,ams-discovery-fspgr,freesurfer,Coronal
237,freesurfer/s02-sf-si-skyra-7-mprage-20140331/s02-sf-si-skyra-7-mprage-20140331_z.png,s02,sf-skyra-mprage,freesurfer,Axial
238,freesurfer/s02-sf-si-skyra-7-mprage-20140331/s02-sf-si-skyra-7-mprage-20140331_y.png,s02,sf-skyra-mprage,freesurfer,Coronal
239,freesurfer/s02-sf-si-skyra-7-mprage-20140331/s02-sf-si-skyra-7-mprage-20140331_x.png,s02,sf-skyra-mprage,freesurfer,Sagittal
240,freesurfer/s04-bas-si-skyra-6-mprage-20140518/s04-bas-si-skyra-6-mprage-20140518_z.png,s04,bas-skyra-mprage,freesurfer,Axial
241,freesurfer/s04-bas-si-skyra-6-mprage-20140518/s04-bas-si-skyra-6-mprage-20140518_y.png,s04,bas-skyra-mprage,freesurfer,Coronal
242,freesurfer/s04-bas-si-skyra-6-mprage-20140518/s04-bas-si-skyra-6-mprage-20140518_x.png,s04,bas-skyra-mprage,freesurfer,Sagittal
243,freesurfer/s10-ber-si-sonata-5-mprage-20140520/s10-ber-si-sonata-5-mprage-20140520_z.png,s10,ber-sonata-mprage,freesurfer,Axial
244,freesurfer/s10-ber-si-sonata-5-mprage-20140520/s10-ber-si-sonata-5-mprage-20140520_x.png,s10,ber-sonata-mprage,freesurfer,Sagittal
245,freesurfer/s10-ber-si-sonata-5-mprage-20140520/s10-ber-si-sonata-5-mprage-20140520_y.png,s10,ber-sonata-mprage,freesurfer,Coronal
246,freesurfer/s11-ber-si-sonata-5-mprage-20140520/s11-ber-si-sonata-5-mprage-20140520_z.png,s11,ber-sonata-mprage,freesurfer,Axial
247,freesurfer/s11-ber-si-sonata-5-mprage-20140520/s11-ber-si-sonata-5-mprage-20140520_y.png,s11,ber-sonata-mprage,freesurfer,Coronal
248,freesurfer/s11-ber-si-sonata-5-mprage-20140520/s11-ber-si-sonata-5-mprage-20140520_x.png,s11,ber-sonata-mprage,freesurfer,Sagittal
249,freesurfer/s03-bas-si-avanto-7-mprage-20140518/s03-bas-si-avanto-7-mprage-20140518_z.png,s03,bas-avanto-mprage,freesurfer,Axial
250,freesurfer/s03-bas-si-avanto-7-mprage-20140518/s03-bas-si-avanto-7-mprage-20140518_x.png,s03,bas-avanto-mprage,freesurfer,Sagittal
251,freesurfer/s03-bas-si-avanto-7-mprage-20140518/s03-bas-si-avanto-7-mprage-20140518_y.png,s03,bas-avanto-mprage,freesurfer,Coronal
252,freesurfer/s07-ams-ge-discovery-3-fspgr-20140519/s07-ams-ge-discovery-3-fspgr-20140519_x.png,s07,ams-discovery-fspgr,freesurfer,Sagittal
253,freesurfer/s07-ams-ge-discovery-3-fspgr-20140519/s07-ams-ge-discovery-3-fspgr-20140519_y.png,s07,ams-discovery-fspgr,freesurfer,Coronal
254,freesurfer/s07-ams-ge-discovery-3-fspgr-20140519/s07-ams-ge-discovery-3-fspgr-20140519_z.png,s07,ams-discovery-fspgr,freesurfer,Axial
255,freesurfer/s09-ams-ge-discovery-7-fspgr-20140519/s09-ams-ge-discovery-7-fspgr-20140519_x.png,s09,ams-discovery-fspgr,freesurfer,Sagittal
256,freesurfer/s09-ams-ge-discovery-7-fspgr-20140519/s09-ams-ge-discovery-7-fspgr-20140519_y.png,s09,ams-discovery-fspgr,freesurfer,Coronal
257,freesurfer/s09-ams-ge-discovery-7-fspgr-20140519/s09-ams-ge-discovery-7-fspgr-20140519_z.png,s09,ams-discovery-fspgr,freesurfer,Axial
258,freesurfer/s10-ber-si-triotim-5-mprage-20140520/s10-ber-si-triotim-5-mprage-20140520_y.png,s10,ber-triotim-mprage,freesurfer,Coronal
259,freesurfer/s10-ber-si-triotim-5-mprage-20140520/s10-ber-si-triotim-5-mprage-20140520_x.png,s10,ber-triotim-mprage,freesurfer,Sagittal
260,freesurfer/s10-ber-si-triotim-5-mprage-20140520/s10-ber-si-triotim-5-mprage-20140520_z.png,s10,ber-triotim-mprage,freesurfer,Axial
261,freesurfer/s01-bas-si-prisma-4-t1se-20140518/s01-bas-si-prisma-4-t1se-20140518_y.png,s01,bas-prisma-t1se,freesurfer,Coronal
262,freesurfer/s01-bas-si-prisma-4-t1se-20140518/s01-bas-si-prisma-4-t1se-20140518_x.png,s01,bas-prisma-t1se,freesurfer,Sagittal
263,freesurfer/s01-bas-si-prisma-4-t1se-20140518/s01-bas-si-prisma-4-t1se-20140518_z.png,s01,bas-prisma-t1se,freesurfer,Axial
264,freesurfer/s03-sf-si-skyra-21-mprage-20140327/s03-sf-si-skyra-21-mprage-20140327_z.png,s03,sf-skyra-mprage,freesurfer,Axial
265,freesurfer/s03-sf-si-skyra-21-mprage-20140327/s03-sf-si-skyra-21-mprage-20140327_y.png,s03,sf-skyra-mprage,freesurfer,Coronal
266,freesurfer/s03-sf-si-skyra-21-mprage-20140327/s03-sf-si-skyra-21-mprage-20140327_x.png,s03,sf-skyra-mprage,freesurfer,Sagittal
267,freesurfer/s11-bas-si-prisma-7-mprage-20140518/s11-bas-si-prisma-7-mprage-20140518_y.png,s11,bas-prisma-mprage,freesurfer,Coronal
268,freesurfer/s11-bas-si-prisma-7-mprage-20140518/s11-bas-si-prisma-7-mprage-20140518_x.png,s11,bas-prisma-mprage,freesurfer,Sagittal
269,freesurfer/s11-bas-si-prisma-7-mprage-20140518/s11-bas-si-prisma-7-mprage-20140518_z.png,s11,bas-prisma-mprage,freesurfer,Axial
270,freesurfer/s07-ber-si-triotim-5-mprage-20140520/s07-ber-si-triotim-5-mprage-20140520_x.png,s07,ber-triotim-mprage,freesurfer,Sagittal
271,freesurfer/s07-ber-si-triotim-5-mprage-20140520/s07-ber-si-triotim-5-mprage-20140520_y.png,s07,ber-triotim-mprage,freesurfer,Coronal
272,freesurfer/s07-ber-si-triotim-5-mprage-20140520/s07-ber-si-triotim-5-mprage-20140520_z.png,s07,ber-triotim-mprage,freesurfer,Axial
273,freesurfer/s11-bas-si-avanto-16-t1se-20140518/s11-bas-si-avanto-16-t1se-20140518_y.png,s11,bas-avanto-t1se,freesurfer,Coronal
274,freesurfer/s11-bas-si-avanto-16-t1se-20140518/s11-bas-si-avanto-16-t1se-20140518_x.png,s11,bas-avanto-t1se,freesurfer,Sagittal
275,freesurfer/s11-bas-si-avanto-16-t1se-20140518/s11-bas-si-avanto-16-t1se-20140518_z.png,s11,bas-avanto-t1se,freesurfer,Axial
276,freesurfer/s05-osl-ge-signa-7-fspgr-20140522/s05-osl-ge-signa-7-fspgr-20140522_x.png,s05,osl-signa-fspgr,freesurfer,Sagittal
277,freesurfer/s05-osl-ge-signa-7-fspgr-20140522/s05-osl-ge-signa-7-fspgr-20140522_y.png,s05,osl-signa-fspgr,freesurfer,Coronal
278,freesurfer/s05-osl-ge-signa-7-fspgr-20140522/s05-osl-ge-signa-7-fspgr-20140522_z.png,s05,osl-signa-fspgr,freesurfer,Axial
279,freesurfer/s07-bas-si-skyra-16-mprage-20140518/s07-bas-si-skyra-16-mprage-20140518_x.png,s07,bas-skyra-mprage,freesurfer,Sagittal
280,freesurfer/s07-bas-si-skyra-16-mprage-20140518/s07-bas-si-skyra-16-mprage-20140518_y.png,s07,bas-skyra-mprage,freesurfer,Coronal
281,freesurfer/s07-bas-si-skyra-16-mprage-20140518/s07-bas-si-skyra-16-mprage-20140518_z.png,s07,bas-skyra-mprage,freesurfer,Axial
282,freesurfer/s10-bas-si-avanto-19-mprage-20140518/s10-bas-si-avanto-19-mprage-20140518_y.png,s10,bas-avanto-mprage,freesurfer,Coronal
283,freesurfer/s10-bas-si-avanto-19-mprage-20140518/s10-bas-si-avanto-19-mprage-20140518_x.png,s10,bas-avanto-mprage,freesurfer,Sagittal
284,freesurfer/s10-bas-si-avanto-19-mprage-20140518/s10-bas-si-avanto-19-mprage-20140518_z.png,s10,bas-avanto-mprage,freesurfer,Axial
285,freesurfer/s04-ber-si-sonata-5-mprage-20140520/s04-ber-si-sonata-5-mprage-20140520_x.png,s04,ber-sonata-mprage,freesurfer,Sagittal
286,freesurfer/s04-ber-si-sonata-5-mprage-20140520/s04-ber-si-sonata-5-mprage-20140520_y.png,s04,ber-sonata-mprage,freesurfer,Coronal
287,freesurfer/s04-ber-si-sonata-5-mprage-20140520/s04-ber-si-sonata-5-mprage-20140520_z.png,s04,ber-sonata-mprage,freesurfer,Axial
288,freesurfer/s04-ams-ge-discovery-3-fspgr-20140519/s04-ams-ge-discovery-3-fspgr-20140519_z.png,s04,ams-discovery-fspgr,freesurfer,Axial
289,freesurfer/s04-ams-ge-discovery-3-fspgr-20140519/s04-ams-ge-discovery-3-fspgr-20140519_x.png,s04,ams-discovery-fspgr,freesurfer,Sagittal
290,freesurfer/s04-ams-ge-discovery-3-fspgr-20140519/s04-ams-ge-discovery-3-fspgr-20140519_y.png,s04,ams-discovery-fspgr,freesurfer,Coronal
291,freesurfer/s09-bas-si-prisma-2-mprage-20140518/s09-bas-si-prisma-2-mprage-20140518_z.png,s09,bas-prisma-mprage,freesurfer,Axial
292,freesurfer/s09-bas-si-prisma-2-mprage-20140518/s09-bas-si-prisma-2-mprage-20140518_y.png,s09,bas-prisma-mprage,freesurfer,Coronal
293,freesurfer/s09-bas-si-prisma-2-mprage-20140518/s09-bas-si-prisma-2-mprage-20140518_x.png,s09,bas-prisma-mprage,freesurfer,Sagittal
294,freesurfer/s07-bas-si-skyra-10-t1se-20140518/s07-bas-si-skyra-10-t1se-20140518_y.png,s07,bas-skyra-t1se,freesurfer,Coronal
295,freesurfer/s07-bas-si-skyra-10-t1se-20140518/s07-bas-si-skyra-10-t1se-20140518_x.png,s07,bas-skyra-t1se,freesurfer,Sagittal
296,freesurfer/s07-bas-si-skyra-10-t1se-20140518/s07-bas-si-skyra-10-t1se-20140518_z.png,s07,bas-skyra-t1se,freesurfer,Axial
297,freesurfer/s04-osl-ge-signa-7-fspgr-20140521/s04-osl-ge-signa-7-fspgr-20140521_x.png,s04,osl-signa-fspgr,freesurfer,Sagittal
298,freesurfer/s04-osl-ge-signa-7-fspgr-20140521/s04-osl-ge-signa-7-fspgr-20140521_y.png,s04,osl-signa-fspgr,freesurfer,Coronal
299,freesurfer/s04-osl-ge-signa-7-fspgr-20140521/s04-osl-ge-signa-7-fspgr-20140521_z.png,s04,osl-signa-fspgr,freesurfer,Axial
300,freesurfer/s04-bas-si-prisma-7-mprage-20140518/s04-bas-si-prisma-7-mprage-20140518_z.png,s04,bas-prisma-mprage,freesurfer,Axial
301,freesurfer/s04-bas-si-prisma-7-mprage-20140518/s04-bas-si-prisma-7-mprage-20140518_y.png,s04,bas-prisma-mprage,freesurfer,Coronal
302,freesurfer/s04-bas-si-prisma-7-mprage-20140518/s04-bas-si-prisma-7-mprage-20140518_x.png,s04,bas-prisma-mprage,freesurfer,Sagittal
303,freesurfer/s00-bas-si-skyra-6-mprage-20140518/s00-bas-si-skyra-6-mprage-20140518_z.png,s00,bas-skyra-mprage,freesurfer,Axial
304,freesurfer/s00-bas-si-skyra-6-mprage-20140518/s00-bas-si-skyra-6-mprage-20140518_x.png,s00,bas-skyra-mprage,freesurfer,Sagittal
305,freesurfer/s00-bas-si-skyra-6-mprage-20140518/s00-bas-si-skyra-6-mprage-20140518_y.png,s00,bas-skyra-mprage,freesurfer,Coronal
306,freesurfer/s01-osl-ge-signa-3-fspgr-20140522/s01-osl-ge-signa-3-fspgr-20140522_z.png,s01,osl-signa-fspgr,freesurfer,Axial
307,freesurfer/s01-osl-ge-signa-3-fspgr-20140522/s01-osl-ge-signa-3-fspgr-20140522_x.png,s01,osl-signa-fspgr,freesurfer,Sagittal
308,freesurfer/s01-osl-ge-signa-3-fspgr-20140522/s01-osl-ge-signa-3-fspgr-20140522_y.png,s01,osl-signa-fspgr,freesurfer,Coronal
309,freesurfer/s06-bas-si-prisma-7-mprage-20140518/s06-bas-si-prisma-7-mprage-20140518_x.png,s06,bas-prisma-mprage,freesurfer,Sagittal
310,freesurfer/s06-bas-si-prisma-7-mprage-20140518/s06-bas-si-prisma-7-mprage-20140518_y.png,s06,bas-prisma-mprage,freesurfer,Coronal
311,freesurfer/s06-bas-si-prisma-7-mprage-20140518/s06-bas-si-prisma-7-mprage-20140518_z.png,s06,bas-prisma-mprage,freesurfer,Axial
312,freesurfer/s02-bas-si-avanto-6-mprage-20140518/s02-bas-si-avanto-6-mprage-20140518_x.png,s02,bas-avanto-mprage,freesurfer,Sagittal
313,freesurfer/s02-bas-si-avanto-6-mprage-20140518/s02-bas-si-avanto-6-mprage-20140518_y.png,s02,bas-avanto-mprage,freesurfer,Coronal
314,freesurfer/s02-bas-si-avanto-6-mprage-20140518/s02-bas-si-avanto-6-mprage-20140518_z.png,s02,bas-avanto-mprage,freesurfer,Axial
315,freesurfer/s00-mil-ph-intera-901-sense-20140514/s00-mil-ph-intera-901-sense-20140514_y.png,s00,mil-intera-sense,freesurfer,Coronal
316,freesurfer/s00-mil-ph-intera-901-sense-20140514/s00-mil-ph-intera-901-sense-20140514_x.png,s00,mil-intera-sense,freesurfer,Sagittal
317,freesurfer/s00-mil-ph-intera-901-sense-20140514/s00-mil-ph-intera-901-sense-20140514_z.png,s00,mil-intera-sense,freesurfer,Axial
318,freesurfer/s03-ber-si-triotim-5-mprage-20140520/s03-ber-si-triotim-5-mprage-20140520_z.png,s03,ber-triotim-mprage,freesurfer,Axial
319,freesurfer/s03-ber-si-triotim-5-mprage-20140520/s03-ber-si-triotim-5-mprage-20140520_x.png,s03,ber-triotim-mprage,freesurfer,Sagittal
320,freesurfer/s03-ber-si-triotim-5-mprage-20140520/s03-ber-si-triotim-5-mprage-20140520_y.png,s03,ber-triotim-mprage,freesurfer,Coronal
321,freesurfer/s06-ber-si-sonata-5-mprage-20140520/s06-ber-si-sonata-5-mprage-20140520_z.png,s06,ber-sonata-mprage,freesurfer,Axial
322,freesurfer/s06-ber-si-sonata-5-mprage-20140520/s06-ber-si-sonata-5-mprage-20140520_x.png,s06,ber-sonata-mprage,freesurfer,Sagittal
323,freesurfer/s06-ber-si-sonata-5-mprage-20140520/s06-ber-si-sonata-5-mprage-20140520_y.png,s06,ber-sonata-mprage,freesurfer,Coronal
324,freesurfer/s10-bas-si-skyra-10-t1se-20140518/s10-bas-si-skyra-10-t1se-20140518_x.png,s10,bas-skyra-t1se,freesurfer,Sagittal
325,freesurfer/s10-bas-si-skyra-10-t1se-20140518/s10-bas-si-skyra-10-t1se-20140518_y.png,s10,bas-skyra-t1se,freesurfer,Coronal
326,freesurfer/s10-bas-si-skyra-10-t1se-20140518/s10-bas-si-skyra-10-t1se-20140518_z.png,s10,bas-skyra-t1se,freesurfer,Axial
327,freesurfer/s05-ber-si-triotim-5-mprage_r01-20140520/s05-ber-si-triotim-5-mprage_r01-20140520_z.png,s05,ber-triotim-mprage,freesurfer,Axial
328,freesurfer/s05-ber-si-triotim-5-mprage_r01-20140520/s05-ber-si-triotim-5-mprage_r01-20140520_y.png,s05,ber-triotim-mprage,freesurfer,Coronal
329,freesurfer/s05-ber-si-triotim-5-mprage_r01-20140520/s05-ber-si-triotim-5-mprage_r01-20140520_x.png,s05,ber-triotim-mprage,freesurfer,Sagittal
330,freesurfer/s09-mil-ph-intera-901-sense-20140514/s09-mil-ph-intera-901-sense-20140514_x.png,s09,mil-intera-sense,freesurfer,Sagittal
331,freesurfer/s09-mil-ph-intera-901-sense-20140514/s09-mil-ph-intera-901-sense-20140514_y.png,s09,mil-intera-sense,freesurfer,Coronal
332,freesurfer/s09-mil-ph-intera-901-sense-20140514/s09-mil-ph-intera-901-sense-20140514_z.png,s09,mil-intera-sense,freesurfer,Axial
333,freesurfer/s09-sf-si-skyra-21-mprage-20140331/s09-sf-si-skyra-21-mprage-20140331_z.png,s09,sf-skyra-mprage,freesurfer,Axial
334,freesurfer/s09-sf-si-skyra-21-mprage-20140331/s09-sf-si-skyra-21-mprage-20140331_y.png,s09,sf-skyra-mprage,freesurfer,Coronal
335,freesurfer/s09-sf-si-skyra-21-mprage-20140331/s09-sf-si-skyra-21-mprage-20140331_x.png,s09,sf-skyra-mprage,freesurfer,Sagittal
336,freesurfer/s10-bas-si-skyra-16-mprage-20140518/s10-bas-si-skyra-16-mprage-20140518_z.png,s10,bas-skyra-mprage,freesurfer,Axial
337,freesurfer/s10-bas-si-skyra-16-mprage-20140518/s10-bas-si-skyra-16-mprage-20140518_y.png,s10,bas-skyra-mprage,freesurfer,Coronal
338,freesurfer/s10-bas-si-skyra-16-mprage-20140518/s10-bas-si-skyra-16-mprage-20140518_x.png,s10,bas-skyra-mprage,freesurfer,Sagittal
339,freesurfer/s00-ams-ge-discovery-7-fspgr-20140519/s00-ams-ge-discovery-7-fspgr-20140519_z.png,s00,ams-discovery-fspgr,freesurfer,Axial
